,x,y,z,c
459,-5348359.724820198,-22.010415879508315,-202.46517792394684,0
460,-5799807.237613054,-241.17034225687476,228.47924114332722,0
461,-5898982.329530431,-271.09102357242483,-96.36839672718773,0
462,20232721.099645868,-539.1425674753862,-113.78121739868921,2
463,-5924741.328296389,-255.83237177274668,-111.4504032040503,0
464,-5235137.818309988,-167.95292899544452,612.2282202605854,0
465,-5806971.251867271,-250.94750391393947,-135.6843353834121,0
466,-5401082.903500888,-154.79722582406137,457.14331690159554,0
467,-5920415.344877388,-273.49613353518225,-174.12853896559247,0
468,-5168407.508138286,77.31624931048806,111.48004422911747,0
469,-5860347.292773643,-258.57505264779996,5.951907545997322,0
470,-5139173.772489722,-179.08668146339997,477.68702074033564,0
471,1633630.3457645997,-140.8913168890136,-183.90314380103462,0
472,-5940873.352604726,-269.13813410334996,-110.3942259395263,0
473,-5034207.630712866,-108.59597537416775,-202.06025827978576,0
474,-2272160.118358906,666.6052433338457,-194.54290654667952,0
475,-5199344.802505074,-173.21161780723034,627.5770168046796,0
476,-5646735.030043473,-136.0185395617847,145.2940993853891,0
477,9581152.971810343,-282.9315813558903,-162.10721805328348,0
478,-5875046.299956406,-257.31417256178463,-140.9298886663782,0
479,-3469561.5567901726,12.097576231245444,-197.99106592353442,0
480,1499098.2028528901,-197.33047368924875,-183.94459166779902,0
481,1435029.688033342,279.97937364767006,-184.6421104411985,0
482,-174150.4083649869,163.1570609741686,-190.64654720329654,0
483,14650153.649990562,3936.467601039718,-147.81735352194815,2
484,-2595363.107619146,-57.87984653825683,-197.3607500185528,0
485,-5620037.1182370335,-231.21927167238331,56.180764874857466,0
486,-5338827.016348556,-292.6502808042167,4.51936754315932,0
487,-5482867.0817205915,-272.8573216405516,245.26522328853292,0
488,-5314095.793890714,-103.00310431084138,240.7151739950943,0
489,-5465746.012548736,-219.48272372552137,76.2388930884662,0
490,-5933213.340537315,-262.4736912067735,-171.98133221622913,0
491,-5015702.6813404625,-164.8966117749086,-202.06240380261758,0
492,-5950245.3676103195,-277.79449520539924,-176.8861448116315,0
493,-4885343.72739204,-277.4259115129802,425.27153123122605,0
494,-5901186.302290559,-244.79985299363716,23.842486554649682,0
495,-5753773.2272991445,-257.4432226873127,-5.908752739791285,0
496,-5946831.3657936575,-278.5910879577177,-221.29269271272096,0
497,-4418480.914020991,207.62829002739457,221.30810061106246,0
498,-3218951.493750145,-67.83767952512439,-198.72719231502722,0
499,-3944255.7215781366,123.27162718945816,365.4637054782868,0
500,-5930571.367947716,-289.3468462638064,-224.82228170286933,0
501,-5948812.362985685,-274.36811297215246,-167.97925378830112,0
502,-3471875.748729704,-161.42702220518746,-197.7388026866854,0
503,-5709877.1661605565,-225.66158189497355,61.46567047028197,0
504,-4409272.29366842,-144.1234358838806,-201.5593510800067,0
505,-5715015.187683294,-242.1652767813883,177.2087196031468,0
506,-5843246.206031563,-188.52282214704846,200.51648494732308,0
507,-5846262.296503924,-269.9204958367153,-85.73802754536655,0
508,899649.6981316531,-328.7323642226525,-181.92543904385377,0
509,-5202471.821342485,-190.10512896061556,73.56278191598372,0
510,-5751445.189617512,-224.120623465692,108.45145329976772,0
511,-1342368.3274366525,877.6510882057091,-194.3647575083476,0
512,-1678650.7402278895,-224.9186860586501,308.73391153983783,0
513,-4447187.168813903,-9.528168568610813,-202.39633132627742,0
514,-5787419.185503906,-200.65008407300488,91.40370372302101,0
515,-5678210.064632024,-149.76711486076854,433.0898633171602,0
516,-629634.6674496892,176.8132197256848,-190.0512809104048,0
517,-5547290.020911171,-182.15256403908035,201.219282332335,0
518,-5427847.953424364,-186.16782095624117,198.015970330167,0
519,-5458242.936153293,-153.80009446733047,172.2764871431253,0
520,-5409652.911481953,-157.4067417121341,521.0570012553054,0
521,-4092091.9250231385,17.947908842880153,-201.1014224095331,0
522,-5961693.381017914,-284.296518584984,-227.86474257284527,0
523,-2878995.4653443317,-228.65687282232057,-196.6755906043028,0
524,-5872635.300437379,-259.00019045660537,-94.2608958062088,0
525,-5113638.678405502,-107.16882673204114,540.1119704656783,0
526,275625.9605182669,252.7624141313838,-189.32224133050133,0
527,-4679243.392685246,-85.46679633254938,418.281164265597,0
528,-5649967.958445083,-69.30118203642448,-37.86838948826176,0
529,-5721718.154396782,-208.58280531465124,-59.21584435621162,0
530,27895938.71958417,-530.44665826194,-97.74039118438506,2
531,-3725007.1553211575,518.2687615214319,-199.8693550575457,0
532,-3828911.1171014584,-301.68165862314703,-199.99177823309748,0
533,-1045906.669562004,403.37842195263966,-191.0118480039257,0
534,-5644457.094450906,-196.33027144123102,-56.2725165365502,0
535,-5629052.008598869,-125.67559677063957,411.2730105075114,0
536,-4776323.435677028,-72.42473572864473,-202.61190309831002,0
537,-5935253.353590193,-273.2406652336523,-173.0662005713672,0
538,3313990.5861111544,67.91961050738568,-179.10183980039994,0
539,-5531770.027728822,-196.42251723653936,464.39732659182795,0
540,-5290015.868420938,-184.98687325134964,-203.07806050558412,0
541,-5933066.348329376,-269.64267862208936,-165.0870303643228,0
542,-5893522.318617774,-264.09769200531287,-88.52438916010279,0
543,-3720969.7051399527,14.845171134321676,-199.6899160785367,0
544,-5942604.373048901,-287.1868433885471,-204.1192755217891,0
545,-5822931.233199487,-224.68005228331484,76.45994127820383,0
546,-5260754.820264275,-156.4474220904592,181.85411393390427,0
547,-5559725.005187562,-160.68284158949396,386.7767226724352,0
548,-4373172.244066691,-118.71556885607603,-199.60570216932427,0
549,-5757335.20147188,-231.6718458234815,120.40273869586419,0
550,-1635653.3783992191,80.39835333573855,-191.73440380505906,0
551,13547741.733166963,58.83395578472934,-148.08949033513156,2
552,-5607600.073876151,-197.12034824238341,334.2457498438368,0
553,-5635324.599177176,250.4813408538351,121.86611947056353,0
554,3404715.50833097,-52.64087543371474,-179.1601916031489,0
555,9851935.241341198,725.9788439078845,-141.9286719894761,0
556,-5699598.226525566,-286.7325195258387,-135.3168726675584,0
557,28157350.2593061,-2005.1550762306547,-106.72951292110314,2
558,-5895383.325953782,-269.96082628491456,-173.14639337177812,0
559,-5899603.312620989,-255.38507693262738,-122.39056994053452,0
560,-5681025.011468318,-99.70523901888912,451.73560978255097,0
561,-5869853.302913476,-262.96367673675053,-177.0785601769511,0
562,-5834233.272021167,-254.14328110912075,-58.67655860370556,0
563,-5879366.289880714,-245.6407202193237,-69.5966250481355,0
564,-5706922.201069674,-258.96438345421126,105.7725191346133,0
565,-5845797.258489616,-235.45593346041343,-76.59279687649622,0
566,-5943485.345488914,-261.2532994742293,-132.1469325847395,0
567,-5734982.171420707,-216.97773506487852,-71.75165996602809,0
568,-3141125.4923074944,-109.20378349925629,-196.79433481119585,0
569,-5387055.900120909,-159.27350063713513,576.5793607905838,0
570,-5818927.209380661,-205.10386511534935,107.04199251005006,0
571,-3538440.382804593,208.60623142664056,-198.3462856793465,0
572,-5511220.883488358,-77.35283562245814,-203.8290173782847,0
573,-5723769.040322761,-102.7262931211159,354.9168247016124,0
574,-570400.5933264944,211.84374515445282,-179.92804035917803,0
575,-2650924.9063643115,156.0642605196923,-198.3904142592759,0
576,-5232134.7663402995,-122.89903662499334,253.854148448429,0
577,-2643522.9426886453,118.93472266992947,-196.32793115333044,0
578,-5952130.373086386,-282.801521579849,-297.13052352797075,0
579,-5391298.000726387,-249.28898927589262,241.34567223375993,0
580,3927745.8520254474,-26.334690742976132,-176.9996136068953,0
581,24549614.22152353,-972.5820471429497,-117.28691040650781,2
582,-5942765.335904905,-253.00017169972,-172.11415634008327,0
583,-5723660.205537722,-254.3526282353621,-143.260380427383,0
584,-4060359.756553405,154.13659452446072,-199.70884586232074,0
585,-5702096.124619793,-192.8573126342542,-144.98523478354718,0
586,-5849396.264381948,-238.62808724900498,52.59976881690829,0
587,-5944476.367507334,-281.2853889648677,-122.93750424124993,0
588,-5549577.117382761,-269.3753855244273,-53.264887250573224,0
589,-5380355.928071268,-189.22774021807604,224.09708517157435,0
590,-5625756.110108265,-220.8552993833862,-25.30267002055758,0
591,-5756720.247092505,-274.0924382285157,-136.36839245474724,0
592,-5870420.243743239,-208.46739494627596,-54.93487807098962,0
593,-5943390.326761015,-244.31494493934065,-174.8375120489816,0
594,-5905749.30776852,-247.62362991250453,-149.3455476663386,0
595,-4841676.761557649,-333.03981224220826,98.76170601027736,0
596,-5811310.220167124,-219.33805876695266,-20.656297961125848,0
597,-1570686.8738872737,-406.88238391252065,-193.52756669622818,0
598,-5678071.184761676,-260.39004613261505,-88.8422076353382,0
599,-4219811.757229211,241.026769745577,-199.5828055498418,0
600,-5259546.8670022385,-199.7528710376026,155.72411196637407,0
601,-5923941.329546678,-257.6166697329301,-178.18572323997455,0
602,-5480255.830436306,-44.23506435541097,761.2235818796687,0
603,-5878704.319980252,-273.3922235316136,-43.62181628540737,0
604,-2217295.7449775194,65.37753275950426,-196.49293015722853,0
605,-5467988.999133512,-205.36188634257942,416.3146478948783,0
606,-5622914.976464197,-100.82937214082007,-203.04672051783967,0
607,-2842719.9829269187,192.7670234238377,540.1206976731213,0
608,-5186448.609884043,-5.1196592201896305,364.20639806848845,0
609,-5606499.01155105,-141.18287614839662,175.95746032623825,0
610,78560858.63488553,-3782.6919790651664,49.58286576398614,1
611,-5951761.357930069,-268.1354476765735,-167.97112743120977,0
612,-5878469.255045792,-214.541477242389,-152.2574063220618,0
613,-5328848.831065541,-128.820318598044,251.65286349385747,0
614,-5843542.2858787,-261.84551240142605,-138.40540110472958,0
615,-1703321.4747683015,29.638838783934478,-193.01173018088105,0
616,-2582465.116562704,-73.04598259325228,-194.6730217366182,0
617,-2369392.9034529133,4.2592001802649415,-195.15393337481905,0
618,-5904435.269388186,-213.16508514048138,-47.015098241710454,0
619,-5418142.888926285,-133.42843937376497,-202.93487405359394,0
620,-5840694.27811071,-256.0808610362191,-54.449200459120206,0
621,-2358153.936415125,-32.03732776018286,-193.87391470827623,0
622,-4994803.695626563,-187.70747639283508,726.4583403191496,0
623,-4321173.849683143,212.24799526355466,-202.36405733597675,0
624,-3639349.2949704416,344.83367396696184,377.93261039554426,0
625,-4748914.425978202,-78.5218174666676,-201.18587520692228,0
626,-5822520.260481871,-250.00728250106295,-53.48417716629949,0
627,36875316.71280657,-1815.3730054797159,-76.86201537104144,2
628,-2696815.0871361434,16.418936937973623,-196.9308668266592,0
629,-5426440.903177483,-140.8558803586143,339.792853545274,0
630,1572846.9738530028,464.84006667461966,-185.89339121959026,0
631,-5168248.518327925,67.41864741478102,-203.53205230715346,0
632,7773934.5069518685,-627.3836698674426,-166.68573327660636,0
633,-5625640.1518819025,-258.33436130421256,345.3054234587974,0
634,-5854485.212000131,-187.4023932575516,419.2711870304228,0
635,-5789469.195059609,-208.3456898926506,32.470971307493066,0
636,2855806.28243691,42.49061558856316,-181.9584474485279,0
637,-5868659.317937914,-277.29007075698473,-152.26623172991924,0
638,-5959336.375371235,-279.84239164784714,-156.96143474291443,0
639,-5924320.345894468,-272.23431349949817,-158.24991474990202,0
640,-5908730.3290262595,-265.35735421689105,-146.22095788812243,0
641,-5127536.689269106,-109.76468392487868,376.186559007185,0
642,-5579400.067969836,-207.76265574465378,38.42478453767379,0
643,-5232723.890528743,-236.82368170121762,33.28807822844042,0
644,-5854422.291702007,-260.99441160333555,-82.33991390574035,0
645,-5943763.358352008,-273.9865599302613,-277.500979038303,0
646,-5430539.016719723,-242.2686851965701,237.47664722777603,0
647,-5905152.302974627,-243.38052614050105,-46.75754397690091,0
648,-5952252.359947107,-269.63299985404757,-133.14569055320842,0
649,-5565920.115682369,-258.5839700227338,71.1738131755904,0
650,8787984.30509076,456.0807504150323,-163.7896846537038,0
651,-5928942.354208888,-277.1988854421166,-134.15831350061603,0
652,-4426157.012585055,121.39362569099434,-199.2750687548937,0
653,-5957863.371180318,-277.53341576789757,-218.72691884433706,0
654,153354.39584527834,-195.057784464592,-189.79940460426835,0
655,-5874630.255248971,-216.78063052221597,-121.44497756890932,0
656,-5727204.240895146,-284.5192549380149,-98.96789143999382,0
657,-5719987.091226738,-151.64886006163084,130.00027349944665,0
658,-5695595.06134184,-138.20297836141165,-51.31393452934275,0
659,-5889855.152418453,-114.28642438371936,87.47076974240044,0
660,-4055085.663119677,236.36241300483468,-202.47151276719242,0
661,2937615.9876918485,-271.2026366631417,-180.64900552988408,0
662,-5641070.964240186,-78.54402601470403,470.25520329178823,0
663,-5890709.29290427,-242.19094247970685,-74.59673489240359,0
664,-1207904.0107353274,181.11597018882617,-189.50419504189827,0
665,-5612108.112441236,-230.04813970695315,202.95541230333083,0
666,-3399444.5800340846,864.1405970828419,-200.5217600606612,0
667,519490.0149798892,1080.2556082255028,-189.98034918241416,0
668,-5369142.891743232,-162.41783164895733,42.952616538028025,0
669,-5717193.201816779,-254.47876466373285,-75.90934654685317,0
670,-5959923.365022027,-270.1602901581107,-195.76899202248953,0
671,-5906528.32275826,-260.79958162930495,-120.45741331242925,0
672,-5914687.343269979,-275.8818067205813,-229.69040050743175,0
673,-5894505.068480046,-35.19723916406275,103.47907697092245,0
674,3010812.682562933,-589.4957878021501,-178.93436431774765,0
675,161730.29192923405,-294.27427269259,-187.14332651502164,0
676,-3526654.511654499,84.68185971153756,-197.892165216664,0
677,-3045147.117834289,179.50805541434318,-195.98195513113262,0
678,-5797307.211060711,-218.70730882531032,-5.8325633167620525,0
679,-5589754.069570588,-203.45504153778765,94.70956171447963,0
680,-5829453.286641213,-270.2858498383792,-163.04796029056192,0
681,-5944005.334313925,-250.71878804241067,-89.54485367591599,0
682,-5912799.338892166,-273.0017799323981,-208.49316602230346,0
683,-5000800.666234958,-158.62831920821606,265.4785450517327,0
684,-5914269.324564365,-258.2723020577188,-152.22559680778352,0
685,-4201983.708656613,275.48504268853276,-201.34559097294948,0
686,-5122974.80436236,-218.2184115430282,-202.02612639848923,0
687,-5551059.988735678,-150.92600532842127,96.28146681002617,0
688,-3134141.3165614656,47.14008644711813,-198.73287324287512,0
689,-4365188.307024963,-180.47576116171933,-200.06974987833834,0
690,-5949574.359188822,-270.5185920300335,-178.98011786465204,0
691,-3814448.8046904765,-24.61923187929968,-199.29554743364213,0
692,-5286882.905529058,-219.82562718985108,280.6280312924639,0
693,23326504.67242164,-801.9916886183211,-120.79199339519533,2
694,-5957209.377332558,-283.20812638021357,-200.4979624757564,0
695,-5910803.296166945,-234.14549284881775,-82.54063352875247,0
696,-5828827.17104349,-165.06063967390347,-96.44049612167636,0
697,-788994.1941443245,695.623765041701,-195.29819374001525,0
698,-2910265.43800397,-186.41322510804008,-193.81281435309995,0
699,-5524883.900962398,-84.20205615552014,688.8189572242997,0
700,-2799696.0899648382,70.2732499683235,-196.05128940924837,0
701,-5364343.871740715,-146.73654735147514,133.75771465742605,0
702,-5872490.214978903,-181.16773682153254,-80.65173394539882,0
703,5282837.927108853,2034.0410697947184,-176.73094329463154,0
704,-3703036.4098274936,274.17779296834107,-201.2469185633258,0
705,-5778263.211727549,-229.65843497445073,67.3789660871996,0
706,-5907261.302417453,-241.95015735264846,-155.10001524182925,0
707,-5753172.192633663,-226.1207123522099,-5.896487956865639,0
708,-3909134.748826304,78.24750310571893,-199.61043106186048,0
709,-5254282.886506243,-219.8314591527255,472.43844426304787,0
710,-5926286.319518731,-247.08552150423705,-163.20814195965565,0
711,16754982.971687756,-571.303148543218,-138.1660191952792,2
712,-4739464.967764867,334.0809693558556,-201.28791634218672,0
713,-4983313.481458522,-0.43041460071892446,-201.7541928048049,0
714,-5944423.354619317,-269.1694213220621,-186.84743208932068,0
715,-4338761.270370912,-160.19886842572117,592.7804014895221,0
716,3536270.510385303,788.934545844231,-180.67220075075068,0
717,-4675490.244233147,48.22628368079944,533.807015008956,0
718,6542951.450454415,-915.1175549156007,-168.19607382124647,0
719,111652.22357483675,582.6075014390556,-183.3105746580186,0
720,-3848924.6884340174,100.21320036283976,-201.34194916131486,0
721,2768562.3361507314,1051.095708655355,-182.8298559950186,0
722,-5533487.083597058,-247.16935446613078,133.8323621717644,0
723,1721490.597432438,39.890905167049574,-180.24222281127754,0
724,-5848767.1834658,-164.62378323855748,367.71324599571574,0
725,-4346365.173040499,-67.00960720046498,758.4082324110927,0
726,-5921100.3114701295,-242.05513135053945,130.2580844827843,0
727,-2630033.513220603,503.1154984366381,-194.29051866979358,0
728,-5815970.240455718,-235.24655317429745,3.788672589833842,0
729,-5558882.022572453,-177.3937728868948,155.15201169837596,0
730,-5553480.964433381,-126.6719371251584,512.0612311817817,0
731,1015930.7004747881,-390.30258121710557,-183.7746664513335,0
732,-4977201.710937826,-212.43197040683629,123.6334859473988,0
733,23979303.258388717,3020.813310932483,-107.5137188057251,2
734,-5932015.351177191,-272.79942354886936,-168.9300159547569,0
735,-5469499.0516005885,-253.2490840750809,-45.208924352755716,0
736,-4303813.995156912,70.18346083690975,-201.71152914647462,0
737,-1702404.7133439435,-188.36124376816232,-193.11869899732284,0
738,-5953425.366960565,-276.4127191428133,-246.77423713236274,0
739,-5752512.008536171,-58.129082934164856,296.7794098138337,0
740,-5343042.741178131,-38.53977338516102,552.8879372271387,0
741,-5810991.234446084,-232.64326622088308,-39.90796358431263,0
742,-5595620.0946536055,-223.0373160488792,74.92772725633104,0
743,5208207.671595318,18.910769503899957,-169.59258585606784,0
744,-324471.8565127848,-162.93345994483346,-189.62378516795724,0
745,7431280.720311251,-244.6242632844087,-167.11372138672854,0
746,11947876.148252264,-508.9803624666253,-154.94043217608981,0
747,13976760.683849033,-221.6703107654898,-146.08835479989287,2
748,-5907987.3261597175,-263.16669436167984,-147.20197082761499,0
749,-5647354.154414987,-249.24517596663048,58.89566910520625,0
750,-5070779.769603779,-214.05665654209045,412.03500359589714,0
751,-5834042.286025885,-268.2804852184445,-221.68842826927087,0
752,-5517255.903693985,-91.3342025351007,447.8753890043039,0
753,-4825527.446965208,-55.52154572079865,-201.4224060283904,0
754,-5861784.301729689,-265.98035774580836,-16.69587722621534,0
755,-5495656.216273829,523.8049385287599,629.2851139846041,0
756,-4537237.571315874,1496.2346437687436,-199.473345351499,0
757,-5655366.166370172,-255.54889622136278,133.83070162258272,0
758,-5651127.152391548,-245.87556826329615,-79.56545160743018,0
759,3461693.755202003,-770.9632586935279,-180.06886514239233,0
760,-5942513.339417642,-256.2979813463075,-149.06211092587114,0
761,37734853.88796585,-2127.2190044809363,-77.08540277010124,2
762,-5744158.093720783,-140.9721471576647,-42.046119910373875,0
763,-4895891.483399706,-48.969423608698385,495.95161990350533,0
764,-5631375.1009801775,-208.9474821100147,222.20116202042993,0
765,-4998615.515362423,-22.10876897859492,316.5946894406297,0
766,-5891835.266896582,-217.92423740666794,-109.4708185868167,0
767,-4664640.2113008145,71.0094360175433,-202.67132357307287,0
768,-5600200.145694412,-267.03557745191915,128.74924189306458,0
769,-5323802.860313421,-158.32004864982238,223.24055900280825,0
770,-5940812.349283144,-266.18461144021126,-128.21284662211,0
771,-5827500.252397673,-239.66954586154162,74.43733139268838,0
772,-5621011.053882539,-171.452602215797,372.7549105813167,0
773,-5819818.219929063,-214.16053697064183,140.1076146827241,0
774,-5870389.312503463,-271.38860722477085,-162.17176635321422,0
775,-5904839.265553005,-209.62716827278902,-142.14560377727528,0
776,-5706344.059671713,-129.87876282830592,423.19477079213397,0
777,468217.7805950069,-17.331609214317773,-185.83733294372274,0
778,-4460131.204837501,-35.310443631056856,-201.35817060366816,0
779,-5906369.280339091,-222.0579978474192,-34.109332638983076,0
780,-5071436.61607839,-73.48750908672322,605.5974884027258,0
781,-5958189.374134794,-280.1458694692595,-255.98742118793535,0
782,-5934464.347582453,-268.13834146196166,-135.2356112570873,0
783,-5455405.914242583,-135.07065799575935,332.7219617645977,0
784,-5686096.104101472,-181.87217607021418,165.02374433513606,0
785,-5914766.328789018,-261.7680885282747,-113.35458722561425,0
786,-5019064.767896756,-241.48422502683675,139.14686302004597,0
787,-5832109.197608069,-187.4701282264296,-75.78485532163032,0
788,-5847568.209264141,-189.54796147744088,-39.00565773647139,0
789,-4108801.1131860022,-142.63615767551553,738.9098439970414,0
790,-2078296.5642755444,153.90124451365088,-194.04560937856488,0
791,-3844415.683548036,102.25227256710998,-199.91888341317457,0
792,-3158511.2810438722,92.87705516736858,-197.59448339579993,0
793,-3160383.440275309,-51.10811868612176,-196.47597112252626,0
794,-1431768.9557743329,353.7736525458929,-192.53443650231398,0
795,-5775823.218654568,-237.32380202778782,48.72456301652813,0
796,-2162108.7009764723,986.8276067077818,-199.43200326539673,0
797,-5875105.251921565,-213.33378988742905,-55.72202428427037,0
798,-5636679.078932453,-186.74280573986894,-118.777858177571,0
799,12673899.23961789,-823.5248181115563,-151.87280181979847,0
800,-5885318.250769757,-206.32195241968608,150.06387113869343,0
801,-5350054.879661251,-162.20386916695543,-72.46579373565368,0
802,-5778994.216989639,-234.60922920431497,-106.43794323907893,0
803,-5874999.272714428,-232.42179714286775,-61.77452826862657,0
804,-5954939.373824925,-281.71832364335086,-257.07262586917193,0
805,-5910034.340169826,-274.88512362149993,-182.9218233190509,0
806,-5647602.117884311,-215.2557916813503,338.20407303144026,0
807,-3345044.4201904107,68.46006303360078,-197.12942262442286,0
808,-5189297.805902948,-182.07463216874098,425.9565894768749,0
809,-5385297.815505374,-84.47252107240857,-202.83022340224633,0
810,-3918070.9365690723,-87.96018304522059,-199.047108626785,0
811,-3857195.8907902557,-79.70911221370268,-200.03247471324687,0
812,-4787008.360625184,3.4718409914408306,599.2841104499115,0
813,-5951782.363359763,-273.0990422938698,-181.8803492609203,0
814,-3853666.4298670567,338.44655722535475,-201.1024628470769,0
815,-38780.89413133179,-354.2182636869766,-189.12886859315952,0
816,-5074345.564192505,-24.390844444456643,669.647110955417,0
817,-1570926.2902491363,125.358509329536,-192.42754409620454,0
818,-1851868.8121477582,-196.41604971215094,-193.1601994829406,0
819,-5961574.384509802,-287.39119019028266,-227.62217653209308,0
820,-5950870.3775417125,-287.1523423880028,-243.9816798110731,0
821,-4558012.184169529,37.10039485042931,-201.9917042948712,0
822,-4347078.136665758,-35.285533587474106,-200.34226631523742,0
823,673640.1894245202,243.16284239675167,-185.98322820776093,0
824,-4632446.21233828,53.90712452860978,625.9830468695612,0
825,-5861593.30461265,-270.09270195464836,-273.5550157903013,0
826,-5830249.2302287575,-218.41151075540947,-178.81011885911607,0
827,-5842608.272618368,-250.0003567807287,-23.890539292279325,0
828,-3111543.9879522766,334.33646399818883,-198.0716366074805,0
829,-5230248.832348353,-184.00618152473933,274.55315637494624,0
830,-4368925.165423719,-49.37035445458657,-200.7196356495511,0
831,-2073860.8333829825,-93.93876070747797,-194.54336643303907,0
832,-5702301.038357306,-113.08334929741676,165.27889548494835,0
833,6014558.82311276,-285.5253311684632,-166.72606790367615,0
834,1099879.3465644617,152.59948800768964,-185.48716792013204,0
835,-1635329.0864576458,-565.7721940031564,-194.88252052175713,0
836,-5448631.001693292,-219.1651663131533,-11.873623400329928,0
837,-5932608.349663591,-271.13287429719855,-177.97632304181747,0
838,-5955195.362558705,-271.45449129656794,-271.63550247785486,0
839,-4582258.549849245,-282.52806996491137,51.09999187639521,0
840,5704740.75043834,-181.72583078792002,-174.49275929135317,0
841,-4860811.480340964,-65.43330947972854,471.3914131320488,0
842,-5561489.043444248,-194.69572778786133,340.0687863133993,0
843,-5861813.258835005,-226.92091013253977,-41.80222553115028,0
844,4383693.808678541,-315.5983698868968,-172.4242500324694,0
845,-4476702.884554059,265.83665961032364,-201.16546905571985,0
846,-583710.6061952789,207.4387094732385,-191.7670426105101,0
847,-5931146.355010147,-276.76166837601556,-150.0817685733549,0
848,-5836377.268362647,-249.73008391395643,-145.1771195039721,0
849,-4468106.204934047,-29.41181139837875,684.4396910507551,0
850,-5910148.318463126,-254.85179350936292,-95.35965284172855,0
851,1137517.6872296566,442.37191902461393,-181.95078723880795,0
852,-5936437.3496684795,-268.96571800734,-150.99952610563162,0
853,-5747125.110729966,-154.1061855538634,359.52033652240726,0
854,-5560846.067311807,-216.53290645391624,461.98036049678376,0
855,-5896769.298877266,-244.46881707689428,-138.42268153866246,0
856,23320310.001705565,-498.26819554974554,-117.03124052783286,2
857,-4107860.9375467347,15.8682632761066,244.60893028037256,0
858,-5894424.241749903,-193.2534988230707,65.70110863842947,0
859,-5895455.305745652,-251.09015020422837,33.87803369342785,0
860,-5517414.8971121665,-85.18570399537701,465.0329534465776,0
861,-4646059.144678134,121.60675711203832,-202.01437332451587,0
862,-5214806.717976652,-87.39014168156714,752.8671082493156,0
863,-4197495.164426044,-142.43276526467855,-198.16418067061235,0
864,-5936101.35401193,-273.26825776153885,-188.2138840874528,0
865,-2057450.5702574006,137.0289293539135,-193.3258558178844,0
866,778217.9918886066,5.51819158971215,-187.3529679148446,0
867,-4402843.162604987,-28.174944885477295,-201.64092576702132,0
868,-5876684.2620144,-221.62487226932632,-30.88397624263968,0
869,-5587449.0747132,-208.46389303274657,570.2981969359631,0
870,-5959921.3780565355,-282.1685121017561,-209.2834197787062,0
871,-5835379.285120561,-265.7592224118167,-130.97986679822665,0
872,17335856.382997766,1308.4171860393324,-132.76108315492317,2
873,-5839765.219517529,-203.1325221954093,-6.160874329894243,0
874,-5760875.207600447,-235.63228420414436,-23.8210254344569,0
875,13439110.810236054,2011.9772358975008,-151.2832548374806,2
876,3860748.137675327,271.0655499085483,-176.68292895780348,0
877,-1229254.4536810266,700.5494754431198,-197.02681643364406,0
878,-5054322.690041788,-150.26549813778192,571.1838170226404,0
879,-2630146.2205757187,-140.43433675556923,585.0949507283109,0
880,-5914679.319155944,-252.92073401503802,-58.66575647995132,0
881,-5948304.349189788,-261.9742965430393,-122.38954473563669,0
882,-2536229.3198175896,629.4168330448003,684.7270564606861,0
883,3247690.871359119,364.54546681344186,-176.47911148363568,0
884,-5851420.293349285,-264.2407835825436,-121.15321341699183,0
885,-5931432.359516654,-281.50022644359507,-232.5513728513328,0
886,-5704566.099503974,-168.2747546296929,-102.21641425244523,0
887,-5863810.270910266,-236.77170472327464,18.63919566917921,0
888,-2830908.517121348,609.5283023307946,-198.8186444087538,0
889,166264936.4917216,-1877.5406151832085,384.2050807420629,1
890,-5943604.344122823,-260.0628913480537,-189.95650359000186,0
891,-5957414.372314083,-278.9734948019056,-270.8018976785718,0
892,-5952749.365191291,-274.1057810984267,-115.23512392226948,0
893,-5865619.288238599,-251.70743701262563,-83.38387120284978,0
894,-5958666.37736789,-282.58348164402776,-231.50008634598308,0
895,-5960292.381135204,-284.75759331751993,-203.0263877688714,0
896,-2885305.6768295993,-417.9307506248873,321.8079987756206,0
897,-5441395.00239147,-222.67954881247496,605.8041173412356,0
898,2672818.6503206156,-433.6750814053068,-179.5766292951841,0
899,-5048110.510515627,8.635758928144043,-202.89267466867727,0
900,-5316151.882624862,-183.46096551415903,85.71386758994171,0
901,-5838407.143919629,-134.73639544749395,101.04559696429489,0
902,-1731568.4019362268,111.59643258838757,-194.70790477678838,0
903,-5239504.835939489,-181.98133053246002,437.6590499293333,0
904,-2182535.4926421447,276.2723158250681,-197.1723793799646,0
905,-3427191.30370503,219.59849031249286,-199.1099536483777,0
906,-5810079.220400363,-219.87304638021973,169.08523858438693,0
907,-5802414.229509048,-232.9828074499861,-108.57344122999939,0
908,-5692526.074322472,-150.95329418053905,311.71347111762645,0
909,-969574.6110887225,414.690744528347,-192.61294111728301,0
910,-5950153.362252224,-273.9698209846097,-285.35658059849055,0
911,-5619887.013650293,-135.58597324883934,274.5088950999233,0
912,-5899189.308884461,-251.3081535575844,365.906630470758,0
913,-5739295.168182139,-211.38365823542773,54.52131996660419,0
914,-5742946.138352262,-181.65590035438672,343.0221393252674,0
915,15217520.49294648,1659.0786003293067,-139.27544550906117,2
916,-3318721.2867804216,175.60034755165114,-194.9182045483923,0
917,-4450641.983565294,161.25411939727843,-201.59764014391214,0
